prompt_id,model,device,variant,can_clone,run_index,is_cold,ttfa_ms,gen_s,audio_s,rtf,peak_mem_mb,peak_vram_mb,wall_s,ok,error
1,sesame,cpu,,gated,2,False,14177.1,14.1771,1.76,0.12,6286.5,,0,True,
1,sesame,cuda,,gated,0,True,3789.1,3.7891,2.4,0.63,2121.0,3476.9,17.527,True,
1,sesame,cuda,,gated,1,False,3558.3,3.5583,2.64,0.74,2290.8,3480.4,0,True,
1,sesame,cuda,,gated,2,False,2929.6,2.9296,2.16,0.74,2291.0,3473.4,0,True,
1,mars5,cpu,,True,0,True,38155.1,38.1551,2.005,0.05,2699.9,,171.136,True,
1,mars5,cpu,,True,1,False,38369.6,38.3696,2.432,0.06,2723.6,,0,True,
1,mars5,cpu,,True,2,False,37217.1,37.2171,2.091,0.06,2723.6,,0,True,
1,mars5,cuda,,True,0,True,39300.8,39.3008,2.688,0.07,2657.6,5700.6,123.922,True,
1,mars5,cuda,,True,1,False,38178.5,38.1785,2.347,0.06,2673.9,5678.5,0,True,
1,mars5,cuda,,True,2,False,37597.4,37.5974,2.133,0.06,2674.0,5668.4,0,True,
1,dia,cuda,,True,0,True,8069.7,8.0697,2.426,0.3,2241.2,4061.9,97.992,True,
1,dia,cuda,,True,1,False,4130.1,4.1301,2.426,0.59,2608.0,4268.8,0,True,
1,dia,cuda,,True,2,False,4113.7,4.1137,2.426,0.59,2608.0,4269.3,0,True,
1,kokoro,cpu,,False,0,True,453.0,0.4531,2.65,5.85,1586.7,,19.523,True,
1,kokoro,cpu,,False,1,False,374.1,0.3741,2.65,7.08,1927.3,,0,True,
1,kokoro,cpu,,False,2,False,347.4,0.3475,2.65,7.63,1983.4,,0,True,
1,kokoro,cuda,,False,0,True,468.1,0.4681,2.65,5.66,1890.5,605.4,6.756,True,
1,kokoro,cuda,,False,1,False,49.0,0.049,2.65,54.09,2065.9,609.0,0,True,
1,kokoro,cuda,,False,2,False,45.2,0.0452,2.65,58.58,2065.9,609.7,0,True,
1,kittentts,cpu,,False,0,True,764.8,0.7648,2.725,3.56,220.4,,18.19,True,
1,kittentts,cpu,,False,1,False,772.7,0.7727,2.725,3.53,610.3,,0,True,
1,kittentts,cpu,,False,2,False,699.7,0.6997,2.725,3.89,610.3,,0,True,
1,piper,cpu,,False,0,True,99.4,0.0995,2.136,21.47,189.6,,16.011,True,
1,piper,cpu,,False,1,False,63.9,0.0639,2.09,32.68,573.1,,0,True,
1,piper,cpu,,False,2,False,60.2,0.0603,2.02,33.52,573.2,,0,True,
1,vibevoice,cpu,,False,0,True,5493.6,5.4936,3.067,0.56,6662.5,,56.345,True,
1,vibevoice,cpu,,False,1,False,5450.0,5.45,2.533,0.46,6950.8,,0,True,
1,vibevoice,cpu,,False,2,False,5460.8,5.4608,2.533,0.46,6868.3,,0,True,
1,vibevoice,cuda,,False,0,True,1282.0,1.282,2.4,1.87,1815.6,2679.7,11.876,True,
1,vibevoice,cuda,,False,1,False,1089.4,1.0894,2.533,2.33,1990.5,2679.9,0,True,
1,vibevoice,cuda,,False,2,False,1072.6,1.0726,2.533,2.36,1990.5,2679.9,0,True,
1,magpie,cpu,,False,0,True,10001.3,10.0013,3.204,0.32,4567.8,,94.903,True,
1,magpie,cpu,,False,1,False,7450.7,7.4507,2.554,0.34,4632.7,,0,True,
1,magpie,cpu,,False,2,False,9556.9,9.5569,3.204,0.34,4595.3,,0,True,
1,magpie,cuda,,False,0,True,2380.4,2.3804,3.158,1.33,2702.8,2793.1,24.551,True,
1,magpie,cuda,,False,1,False,1348.6,1.3486,2.74,2.03,2742.4,1731.9,0,True,
1,magpie,cuda,,False,2,False,1485.1,1.4851,3.065,2.06,2742.5,1753.1,0,True,
1,soprano,cpu,,False,0,True,654.3,0.6543,1.984,3.03,1361.3,,28.577,True,
1,soprano,cpu,,False,1,False,666.3,0.6663,1.984,2.98,1661.6,,0,True,
1,soprano,cpu,,False,2,False,658.7,0.6587,1.984,3.01,1661.6,,0,True,
1,soprano,cuda,,False,0,True,414.2,0.4142,1.984,4.79,1880.9,283.3,8.625,True,
1,soprano,cuda,,False,1,False,387.9,0.3879,1.792,4.62,2031.2,282.7,0,True,
1,soprano,cuda,,False,2,False,406.6,0.4066,1.984,4.88,2031.2,283.3,0,True,
1,supertonic,cpu,,False,0,True,590.0,0.59,2.856,4.84,612.2,,20.797,True,
1,supertonic,cpu,,False,1,False,610.2,0.6102,2.856,4.68,926.6,,0,True,
1,supertonic,cpu,,False,2,False,582.7,0.5827,2.856,4.9,926.6,,0,True,
2,pocket,cpu,,gated,0,True,111.8,1.2756,6.24,4.89,779.7,,7.303,True,
2,pocket,cpu,,gated,1,False,113.7,1.1273,5.44,4.83,989.2,,0,True,
2,pocket,cpu,,gated,2,False,105.4,1.2092,5.92,4.9,996.2,,0,True,
2,neutts_air,cpu,air,True,0,True,1549.4,5.5859,6.3,1.13,6123.0,,27.624,True,
2,neutts_air,cpu,air,True,1,False,553.0,4.0254,5.56,1.38,6132.9,,0,True,
2,neutts_air,cpu,air,True,2,False,540.8,5.2347,7.2,1.38,6133.2,,0,True,
2,neutts_air,cuda,air,True,0,True,1454.9,3.7924,4.86,1.28,3969.3,3331.3,19.091,True,
2,neutts_air,cuda,air,True,1,False,463.2,3.0514,5.32,1.74,3979.7,3331.3,0,True,
2,neutts_air,cuda,air,True,2,False,460.5,2.7728,4.8,1.73,3979.9,3331.3,0,True,
2,neutts_nano,cpu,nano,True,0,True,931.8,2.8543,4.76,1.67,5688.4,,19.79,True,
2,neutts_nano,cpu,nano,True,1,False,382.1,2.3435,4.92,2.1,5698.8,,0,True,
2,neutts_nano,cpu,nano,True,2,False,397.6,2.3412,4.86,2.08,5699.0,,0,True,
2,neutts_nano,cuda,nano,True,0,True,916.1,2.2507,5.02,2.23,2716.0,3331.3,15.13,True,
2,neutts_nano,cuda,nano,True,1,False,319.9,1.5523,4.6,2.96,2759.3,3331.3,0,True,
2,neutts_nano,cuda,nano,True,2,False,310.5,1.8113,5.58,3.08,2797.2,3331.3,0,True,
2,chatterbox,cpu,,True,0,True,12129.5,12.1295,4.44,0.37,4167.7,,48.028,True,
2,chatterbox,cpu,,True,1,False,12060.9,12.0609,4.52,0.37,4189.0,,0,True,
2,chatterbox,cpu,,True,2,False,12105.0,12.105,4.56,0.38,4197.0,,0,True,
2,chatterbox,cuda,,True,0,True,2340.1,2.3401,4.52,1.93,2060.3,3184.5,17.381,True,
2,chatterbox,cuda,,True,1,False,1828.3,1.8283,4.32,2.36,2086.8,3212.3,0,True,
2,chatterbox,cuda,,True,2,False,1979.1,1.9791,4.8,2.43,2097.8,3214.0,0,True,
2,chatterbox_turbo,cpu,turbo,True,0,True,7395.1,7.3951,5.12,0.69,3773.5,,31.201,True,
2,chatterbox_turbo,cpu,turbo,True,1,False,7016.8,7.0168,4.96,0.71,3838.4,,0,True,
2,chatterbox_turbo,cpu,turbo,True,2,False,6278.6,6.2786,4.48,0.71,3828.2,,0,True,
2,chatterbox_turbo,cuda,turbo,True,0,True,1457.1,1.4571,5.28,3.62,2159.1,2862.0,14.127,True,
2,chatterbox_turbo,cuda,turbo,True,1,False,1214.2,1.2142,5.76,4.74,2192.8,2869.9,0,True,
2,chatterbox_turbo,cuda,turbo,True,2,False,1016.6,1.0166,4.92,4.84,2198.0,2855.1,0,True,
2,f5tts,cpu,,True,0,True,49317.4,49.3174,3.648,0.07,2569.3,,156.461,True,
2,f5tts,cpu,,True,1,False,48506.9,48.5069,3.648,0.08,2671.8,,0,True,
2,f5tts,cpu,,True,2,False,49888.8,49.8888,3.648,0.07,2730.3,,0,True,
2,f5tts,cuda,,True,0,True,1907.0,1.907,3.648,1.91,2296.4,773.7,12.979,True,
2,f5tts,cuda,,True,1,False,1377.6,1.3776,3.648,2.65,2397.1,773.7,0,True,
2,f5tts,cuda,,True,2,False,1311.1,1.3111,3.648,2.78,2404.5,773.7,0,True,
2,coqui,cpu,,True,0,True,7523.6,7.5236,5.889,0.78,3059.8,,37.145,True,
2,coqui,cpu,,True,1,False,6618.1,6.6181,5.334,0.81,3077.1,,0,True,
2,coqui,cpu,,True,2,False,7684.2,7.6842,6.166,0.8,3086.8,,0,True,
2,coqui,cuda,,True,0,True,1267.3,1.2673,5.291,4.18,2131.3,1921.3,18.392,True,
2,coqui,cuda,,True,1,False,1162.5,1.1625,5.75,4.95,2159.0,1931.1,0,True,
2,coqui,cuda,,True,2,False,1174.2,1.1742,5.846,4.98,2159.2,1931.7,0,True,
2,omnivoice,cpu,,True,0,True,12994.1,12.9941,5.51,0.42,2913.9,,44.445,True,
2,omnivoice,cpu,,True,1,False,12849.4,12.8494,5.44,0.42,3035.9,,0,True,
2,omnivoice,cpu,,True,2,False,12796.6,12.7966,5.11,0.4,3037.2,,0,True,
2,omnivoice,cuda,,True,0,True,1192.0,1.192,5.02,4.21,2027.9,2019.1,8.488,True,
2,omnivoice,cuda,,True,1,False,688.7,0.6887,5.03,7.3,2191.1,2019.1,0,True,
2,omnivoice,cuda,,True,2,False,667.6,0.6676,5.08,7.61,2191.1,2019.1,0,True,
2,voxcpm,cpu,,True,0,True,21589.7,21.5897,5.12,0.24,6597.4,,88.169,True,
2,voxcpm,cpu,,True,1,False,22725.7,22.7257,5.44,0.24,6939.1,,0,True,
2,voxcpm,cpu,,True,2,False,21130.7,21.1307,5.12,0.24,6939.1,,0,True,
2,voxcpm,cuda,,True,0,True,2427.8,2.4278,5.12,2.11,3470.0,5397.3,30.638,True,
2,voxcpm,cuda,,True,1,False,2207.7,2.2077,4.64,2.1,3674.2,5383.2,0,True,
2,voxcpm,cuda,,True,2,False,2658.0,2.658,5.6,2.11,3674.3,5412.3,0,True,
2,qwentts,cpu,base,True,0,True,27432.8,27.4328,4.48,0.16,9275.5,,87.257,True,
2,qwentts,cpu,base,True,1,False,26469.1,26.4691,4.4,0.17,9414.8,,0,True,
2,qwentts,cpu,base,True,2,False,26640.9,26.6409,4.48,0.17,9435.6,,0,True,
2,qwentts,cuda,base,True,0,True,6483.3,6.4833,4.8,0.74,2255.0,4575.5,23.87,True,
2,qwentts,cuda,base,True,1,False,5493.7,5.4937,4.72,0.86,2297.7,4571.8,0,True,
2,qwentts,cuda,base,True,2,False,5579.2,5.5792,4.8,0.86,2297.8,4574.5,0,True,
2,qwentts_fast,cuda,base,True,0,True,7277.8,7.2778,4.64,0.64,2339.6,4839.1,17.101,True,
2,qwentts_fast,cuda,base,True,1,False,1563.5,1.5635,4.8,3.07,2381.3,4843.5,0,True,
2,qwentts_fast,cuda,base,True,2,False,1610.6,1.6106,4.96,3.08,2381.3,4849.5,0,True,
2,indextts,cpu,,True,0,True,4630.3,4.6303,4.493,0.97,2549.7,,32.073,True,
2,indextts,cpu,,True,1,False,3785.8,3.7858,4.505,1.19,2559.1,,0,True,
2,indextts,cpu,,True,2,False,3891.3,3.8913,4.563,1.17,2559.7,,0,True,
2,indextts,cuda,,True,0,True,5582.7,5.5827,4.992,0.89,2836.7,7208.4,31.857,True,
2,indextts,cuda,,True,1,False,4193.1,4.1931,4.644,1.11,2846.2,7304.5,0,True,
2,indextts,cuda,,True,2,False,4344.4,4.3444,4.783,1.1,2846.6,7309.1,0,True,
2,sesame,cpu,,gated,0,True,41721.0,41.721,5.04,0.12,5929.9,,171.437,True,
2,sesame,cpu,,gated,1,False,76737.1,76.7371,10.0,0.13,6243.3,,0,True,
2,sesame,cpu,,gated,2,False,46204.1,46.2041,5.84,0.13,6372.9,,0,True,
2,sesame,cuda,,gated,0,True,9473.4,9.4734,6.8,0.72,2126.5,3541.7,30.155,True,
2,sesame,cuda,,gated,1,False,6712.1,6.7121,5.04,0.75,2299.2,3516.1,0,True,
2,sesame,cuda,,gated,2,False,6522.3,6.5223,5.04,0.77,2299.3,3516.1,0,True,
2,mars5,cpu,,True,0,True,49326.9,49.3269,5.779,0.12,2661.9,,155.338,True,
2,mars5,cpu,,True,1,False,46946.7,46.9467,4.952,0.11,2678.4,,0,True,
2,mars5,cpu,,True,2,False,49012.1,49.0121,5.589,0.11,2678.5,,0,True,
2,mars5,cuda,,True,0,True,49589.3,49.5893,5.291,0.11,2658.3,5894.0,154.695,True,
2,mars5,cuda,,True,1,False,47605.2,47.6052,5.099,0.11,2674.8,5862.7,0,True,
2,mars5,cuda,,True,2,False,48330.1,48.3301,5.269,0.11,2674.8,5875.2,0,True,
2,dia,cuda,,True,0,True,23699.4,23.6994,13.653,0.58,2121.2,4691.6,80.221,True,
2,dia,cuda,,True,1,False,21774.3,21.7743,13.653,0.63,2376.9,4691.3,0,True,
2,dia,cuda,,True,2,False,21776.7,21.7767,13.653,0.63,2376.9,4692.0,0,True,
2,kokoro,cpu,,False,0,True,950.3,0.9503,5.85,6.16,1604.4,,9.307,True,
2,kokoro,cpu,,False,1,False,851.7,0.8517,5.85,6.87,1768.7,,0,True,
2,kokoro,cpu,,False,2,False,795.8,0.7958,5.85,7.35,1806.2,,0,True,
2,kokoro,cuda,,False,0,True,494.6,0.4946,5.85,11.83,1883.9,659.1,7.058,True,
2,kokoro,cuda,,False,1,False,69.1,0.0691,5.85,84.69,2061.6,660.3,0,True,
2,kokoro,cuda,,False,2,False,56.8,0.0568,5.85,102.93,2061.6,660.1,0,True,
2,kittentts,cpu,,False,0,True,1903.6,1.9036,5.625,2.95,206.4,,8.553,True,
2,kittentts,cpu,,False,1,False,1941.1,1.9411,5.625,2.9,478.5,,0,True,
2,kittentts,cpu,,False,2,False,1874.0,1.874,5.625,3.0,478.5,,0,True,
2,piper,cpu,,False,0,True,190.1,0.1905,5.759,30.22,251.4,,3.123,True,
2,piper,cpu,,False,1,False,161.3,0.1614,5.677,35.18,493.6,,0,True,
2,piper,cpu,,False,2,False,139.4,0.1395,5.492,39.37,493.6,,0,True,
2,vibevoice,cpu,,False,0,True,13723.9,13.7239,7.333,0.53,6007.7,,43.691,True,
2,vibevoice,cpu,,False,1,False,11070.6,11.0706,6.133,0.55,6143.9,,0,True,
2,vibevoice,cpu,,False,2,False,10938.5,10.9385,5.867,0.54,6144.0,,0,True,
2,vibevoice,cuda,,False,0,True,2570.2,2.5702,6.133,2.39,1815.8,2680.7,15.656,True,
2,vibevoice,cuda,,False,1,False,2130.4,2.1304,6.0,2.82,1994.1,2680.7,0,True,
2,vibevoice,cuda,,False,2,False,2358.4,2.3584,6.933,2.94,1994.2,2680.8,0,True,
2,magpie,cpu,,False,0,True,25337.8,25.3378,6.78,0.27,5523.1,,93.936,True,
2,magpie,cpu,,False,1,False,23856.7,23.8567,6.641,0.28,5533.4,,0,True,
2,magpie,cpu,,False,2,False,23545.2,23.5452,6.548,0.28,5562.2,,0,True,
2,magpie,cuda,,False,0,True,4175.9,4.1759,6.827,1.63,2723.0,2798.6,30.357,True,
2,magpie,cuda,,False,1,False,3137.6,3.1376,6.594,2.1,2763.4,2149.1,0,True,
2,magpie,cuda,,False,2,False,3098.4,3.0984,6.594,2.13,2763.4,2146.8,0,True,
2,soprano,cpu,,False,0,True,1603.2,1.6032,4.992,3.11,1290.6,,13.052,True,
2,soprano,cpu,,False,1,False,1764.1,1.7641,4.992,2.83,1451.1,,0,True,
2,soprano,cpu,,False,2,False,1725.9,1.7259,4.992,2.89,1451.2,,0,True,
2,soprano,cuda,,False,0,True,1068.5,1.0685,4.992,4.67,1870.9,294.4,10.884,True,
2,soprano,cuda,,False,1,False,1019.3,1.0193,4.992,4.9,2039.1,294.4,0,True,
2,soprano,cuda,,False,2,False,995.7,0.9957,4.992,5.01,2039.2,294.4,0,True,
2,supertonic,cpu,,False,0,True,975.2,0.9752,6.06,6.21,510.7,,5.718,True,
2,supertonic,cpu,,False,1,False,1022.0,1.022,6.06,5.93,748.9,,0,True,
2,supertonic,cpu,,False,2,False,984.9,0.9849,6.06,6.15,748.9,,0,True,
3,pocket,cpu,,gated,0,True,135.9,3.448,16.24,4.71,841.2,,14.45,True,
3,pocket,cpu,,gated,1,False,149.9,3.3447,15.68,4.69,1007.3,,0,True,
3,pocket,cpu,,gated,2,False,126.7,3.3394,15.84,4.74,1016.6,,0,True,
3,neutts_air,cpu,air,True,0,True,1728.7,14.3276,17.6,1.23,6125.0,,54.279,True,
3,neutts_air,cpu,air,True,1,False,559.7,13.1296,17.6,1.34,6134.6,,0,True,
3,neutts_air,cpu,air,True,2,False,576.6,13.1231,17.56,1.34,6134.9,,0,True,
3,neutts_air,cuda,air,True,0,True,1926.6,11.5156,16.86,1.46,3261.3,3331.3,42.309,True,
3,neutts_air,cuda,air,True,1,False,496.5,10.5779,17.6,1.66,3385.2,3331.3,0,True,
3,neutts_air,cuda,air,True,2,False,487.3,9.9686,16.78,1.68,3491.1,3331.3,0,True,
3,neutts_nano,cpu,nano,True,0,True,1060.7,7.5666,14.02,1.85,5689.3,,34.256,True,
3,neutts_nano,cpu,nano,True,1,False,413.4,6.9718,14.24,2.04,5699.3,,0,True,
3,neutts_nano,cpu,nano,True,2,False,425.1,6.7678,13.82,2.04,5699.5,,0,True,
3,neutts_nano,cuda,nano,True,0,True,973.3,5.1115,13.24,2.59,3535.2,3331.3,24.547,True,
3,neutts_nano,cuda,nano,True,1,False,350.6,4.6975,13.88,2.95,3545.2,3331.3,0,True,
3,neutts_nano,cuda,nano,True,2,False,344.9,4.6348,13.78,2.97,3545.4,3331.3,0,True,
3,chatterbox,cpu,,True,0,True,34188.0,34.188,13.44,0.39,4258.9,,109.398,True,
3,chatterbox,cpu,,True,1,False,32497.4,32.4974,12.8,0.39,4379.3,,0,True,
3,chatterbox,cpu,,True,2,False,31170.7,31.1707,12.24,0.39,4341.9,,0,True,
3,chatterbox,cuda,,True,0,True,5729.7,5.7297,13.52,2.36,2116.3,3342.3,27.085,True,
3,chatterbox,cuda,,True,1,False,4781.7,4.7817,12.24,2.56,2134.1,3357.2,0,True,
3,chatterbox,cuda,,True,2,False,4415.7,4.4157,11.48,2.6,2147.2,3345.0,0,True,
3,chatterbox_turbo,cpu,turbo,True,0,True,23379.4,23.3794,16.12,0.69,3959.9,,79.719,True,
3,chatterbox_turbo,cpu,turbo,True,1,False,23422.0,23.422,16.48,0.7,4030.7,,0,True,
3,chatterbox_turbo,cpu,turbo,True,2,False,22029.5,22.0295,15.6,0.71,4031.8,,0,True,
3,chatterbox_turbo,cuda,turbo,True,0,True,3354.7,3.3547,15.16,4.52,2175.6,3087.2,20.89,True,
3,chatterbox_turbo,cuda,turbo,True,1,False,3258.6,3.2586,15.88,4.87,2235.4,3108.2,0,True,
3,chatterbox_turbo,cuda,turbo,True,2,False,3114.9,3.1149,15.4,4.94,2269.8,3096.7,0,True,
3,f5tts,cpu,,True,0,True,76587.7,76.5877,10.165,0.13,2594.6,,251.649,True,
3,f5tts,cpu,,True,1,False,83254.7,83.2547,10.165,0.12,2737.0,,0,True,
3,f5tts,cpu,,True,2,False,82766.9,82.7669,10.165,0.12,2738.2,,0,True,
3,f5tts,cuda,,True,0,True,2469.0,2.469,10.165,4.12,2259.4,802.0,15.194,True,
3,f5tts,cuda,,True,1,False,1969.6,1.9696,10.165,5.16,2360.8,802.0,0,True,
3,f5tts,cuda,,True,2,False,1912.6,1.9126,10.165,5.32,2368.1,802.0,0,True,
3,coqui,cpu,,True,0,True,32425.3,32.4253,22.838,0.7,3223.3,,100.389,True,
3,coqui,cpu,,True,1,False,27594.7,27.5947,20.011,0.73,3226.0,,0,True,
3,coqui,cpu,,True,2,False,24173.4,24.1734,17.729,0.73,3225.4,,0,True,
3,coqui,cuda,,True,0,True,4217.3,4.2173,19.083,4.53,2133.1,2171.4,28.11,True,
3,coqui,cuda,,True,1,False,3994.2,3.9942,18.849,4.72,2172.1,2166.6,0,True,
3,coqui,cuda,,True,2,False,4313.9,4.3139,20.566,4.77,2173.4,2201.5,0,True,
3,omnivoice,cpu,,True,0,True,31891.8,31.8918,15.88,0.5,3065.7,,101.478,True,
3,omnivoice,cpu,,True,1,False,31699.3,31.6993,15.88,0.5,3242.4,,0,True,
3,omnivoice,cpu,,True,2,False,31583.4,31.5834,15.88,0.5,3358.3,,0,True,
3,omnivoice,cuda,,True,0,True,1540.6,1.5406,15.88,10.31,2036.7,2162.6,10.287,True,
3,omnivoice,cuda,,True,1,False,1063.6,1.0636,15.88,14.93,2212.3,2161.8,0,True,
3,omnivoice,cuda,,True,2,False,1035.9,1.0359,15.88,15.33,2212.3,2161.8,0,True,
3,voxcpm,cpu,,True,0,True,66253.0,66.253,15.36,0.23,6567.8,,209.706,True,
3,voxcpm,cpu,,True,1,False,59174.2,59.1742,13.92,0.24,6909.6,,0,True,
3,voxcpm,cpu,,True,2,False,60013.6,60.0136,14.08,0.23,6915.1,,0,True,
3,voxcpm,cuda,,True,0,True,7200.9,7.2009,15.04,2.09,3469.6,5689.4,46.348,True,
